phase,stop_point_ref,stop_name,stop_sequence,platform,arrival_planned,arrival_estimated,departure_planned,departure_estimated,arrival_delay_minutes,departure_delay_minutes,journey_ref,operating_day_ref,line_name,destination
onward,de:08416:10202:0:1,Tübingen Frondsbergstraße,20,,2025-11-08 19:10,2025-11-08 19:10,2025-11-08 19:10,2025-11-08 19:10,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10203:0:1,Tübingen Uni-Kliniken Berg,21,,2025-11-08 19:12,2025-11-08 19:12,2025-11-08 19:12,2025-11-08 19:12,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10204:0:3,Tübingen BG Unfallklinik,22,,2025-11-08 19:13,2025-11-08 19:13,2025-11-08 19:13,2025-11-08 19:13,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10124:2:1,Tübingen Auf der Morgenstelle,23,,2025-11-08 19:14,2025-11-08 19:14,2025-11-08 19:14,2025-11-08 19:14,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10205:0:1,Tübingen Botanischer Garten,24,,2025-11-08 19:15,2025-11-08 19:15,2025-11-08 19:15,2025-11-08 19:15,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10206:0:1,Tübingen Beethovenweg,25,,2025-11-08 19:17,2025-11-08 19:17,2025-11-08 19:17,2025-11-08 19:17,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10207:0:1,Tübingen Wanne Kunsthalle,26,,2025-11-08 19:18,2025-11-08 19:18,2025-11-08 19:18,2025-11-08 19:18,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10208:0:1,Tübingen Haydnweg,27,,2025-11-08 19:19,2025-11-08 19:19,2025-11-08 19:19,2025-11-08 19:19,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10209:0:1,Tübingen Horemer,28,,2025-11-08 19:21,2025-11-08 19:21,2025-11-08 19:21,2025-11-08 19:21,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10234:0:1,Tübingen Waldhäuser Straße,29,,2025-11-08 19:22,2025-11-08 19:22,2025-11-08 19:22,2025-11-08 19:22,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10260:0:4,Tübingen WHO Ulmenweg,30,,2025-11-08 19:24,2025-11-08 19:24,2025-11-08 19:24,2025-11-08 19:24,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10211:0:4,Tübingen WHO Pappelweg,31,,2025-11-08 19:24,2025-11-08 19:24,2025-11-08 19:24,2025-11-08 19:24,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10212:0:4,Tübingen WHO Erlenweg,32,,2025-11-08 19:25,2025-11-08 19:25,2025-11-08 19:25,2025-11-08 19:25,0.0,0.0,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10213:0:4,Tübingen WHO Ahornweg,33,,2025-11-08 19:27,2025-11-08 19:27,,,0.0,,tub:09005::R:j25:328,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,1,,,,2025-11-08 18:28,2025-11-08 18:28,,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10212:0:1,Tübingen WHO Erlenweg,2,,2025-11-08 18:29,2025-11-08 18:29,2025-11-08 18:29,2025-11-08 18:29,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10211:0:1,Tübingen WHO Pappelweg,3,,2025-11-08 18:29,2025-11-08 18:29,2025-11-08 18:29,2025-11-08 18:29,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10260:0:1,Tübingen WHO Ulmenweg,4,,2025-11-08 18:31,2025-11-08 18:31,2025-11-08 18:31,2025-11-08 18:31,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10209:0:4,Tübingen Horemer,5,,2025-11-08 18:32,2025-11-08 18:32,2025-11-08 18:32,2025-11-08 18:32,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10208:0:4,Tübingen Haydnweg,6,,2025-11-08 18:33,2025-11-08 18:33,2025-11-08 18:33,2025-11-08 18:33,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10207:0:4,Tübingen Wanne Kunsthalle,7,,2025-11-08 18:35,2025-11-08 18:35,2025-11-08 18:35,2025-11-08 18:35,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10206:0:4,Tübingen Beethovenweg,8,,2025-11-08 18:36,2025-11-08 18:36,2025-11-08 18:36,2025-11-08 18:36,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10205:0:4,Tübingen Botanischer Garten,9,,2025-11-08 18:37,2025-11-08 18:37,2025-11-08 18:37,2025-11-08 18:37,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10124:1:6,Tübingen Auf der Morgenstelle,10,,2025-11-08 18:39,2025-11-08 18:39,2025-11-08 18:39,2025-11-08 18:39,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10204:0:5,Tübingen BG Unfallklinik,11,,2025-11-08 18:41,2025-11-08 18:41,2025-11-08 18:41,2025-11-08 18:41,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10203:0:4,Tübingen Uni-Kliniken Berg,12,,2025-11-08 18:41,2025-11-08 18:41,2025-11-08 18:41,2025-11-08 18:41,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10202:0:4,Tübingen Frondsbergstraße,13,,2025-11-08 18:43,2025-11-08 18:43,2025-11-08 18:43,2025-11-08 18:43,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10201:0:4,Tübingen Quenstedtstraße,14,,2025-11-08 18:44,2025-11-08 18:44,2025-11-08 18:44,2025-11-08 18:44,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10200:0:4,Tübingen Uni-Kliniken Tal,15,,2025-11-08 18:46,2025-11-08 18:46,2025-11-08 18:46,2025-11-08 18:46,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10507:0:8,Tübingen Hölderlinstraße,16,,2025-11-08 18:47,2025-11-08 18:47,2025-11-08 18:47,2025-11-08 18:47,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10508:0:4,Tübingen Stadtgraben,17,,2025-11-08 18:49,2025-11-08 18:49,2025-11-08 18:49,2025-11-08 18:49,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10502:0:5,Tübingen Nonnenhaus,18,,2025-11-08 18:50,2025-11-08 18:50,2025-11-08 18:50,2025-11-08 18:50,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10501:0:4,Tübingen Neckarbrücke,19,,2025-11-08 18:51,2025-11-08 18:51,2025-11-08 18:51,2025-11-08 18:51,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,20,Bstg. J,2025-11-08 18:54,2025-11-08 18:54,2025-11-08 18:54,2025-11-08 18:54,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:11000:12:E,Tübingen Hauptbahnhof,21,Bstg. E,2025-11-08 18:56,2025-11-08 18:56,2025-11-08 18:56,2025-11-08 18:56,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10517:0:1,Tübingen Blaue Brücke,22,,2025-11-08 18:57,2025-11-08 18:57,2025-11-08 18:57,2025-11-08 18:57,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10700:0:1,Tübingen Hegelstraße,23,,2025-11-08 19:00,2025-11-08 19:00,2025-11-08 19:00,2025-11-08 19:00,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10701:0:1,Tübingen Hauptbahnhof Süd,24,,2025-11-08 19:02,2025-11-08 19:02,2025-11-08 19:02,2025-11-08 19:02,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10702:0:1,Tübingen Moltkestraße,25,,2025-11-08 19:02,2025-11-08 19:02,2025-11-08 19:02,2025-11-08 19:02,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10703:0:1,Tübingen Windfeldstraße,26,,2025-11-08 19:03,2025-11-08 19:03,2025-11-08 19:03,2025-11-08 19:03,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10704:0:1,Tübingen Heinlenstraße,27,,2025-11-08 19:05,2025-11-08 19:05,2025-11-08 19:05,2025-11-08 19:05,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10705:0:2,Tübingen Feuerhägle,28,ERSATZ FR Gartenstadt,2025-11-08 19:07,2025-11-08 19:07,2025-11-08 19:07,2025-11-08 19:07,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10717:0:1,Tübingen Mühlenviertel,29,,2025-11-08 19:08,2025-11-08 19:08,2025-11-08 19:08,2025-11-08 19:08,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:12101:1:1,Tübingen Derendingen Bhf,30,,2025-11-08 19:10,2025-11-08 19:10,2025-11-08 19:10,2025-11-08 19:10,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10709:0:1,Tübingen Marienstraße,31,,2025-11-08 19:10,2025-11-08 19:10,2025-11-08 19:10,2025-11-08 19:10,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10711:0:4,Tübingen Danziger Straße,32,,2025-11-08 19:11,2025-11-08 19:11,2025-11-08 19:11,2025-11-08 19:11,0.0,0.0,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10708:0:4,Tübingen Derend. Käppele,33,,2025-11-08 19:12,2025-11-08 19:12,,,0.0,,tub:09005::H:j25:859,2025-11-08,5,Tübingen Derend. Käppele
onward,de:08416:10709:0:1,Tübingen Marienstraße,1,,,,2025-11-08 19:10,2025-11-08 19:10,,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10711:0:4,Tübingen Danziger Straße,2,,2025-11-08 19:11,2025-11-08 19:11,2025-11-08 19:11,2025-11-08 19:11,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10708:0:4,Tübingen Derend. Käppele,3,,2025-11-08 19:12,2025-11-08 19:12,2025-11-08 19:13,2025-11-08 19:13,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:12101:1:4,Tübingen Derendingen Bhf,4,,2025-11-08 19:15,2025-11-08 19:15,2025-11-08 19:15,2025-11-08 19:15,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10717:0:4,Tübingen Mühlenviertel,5,,2025-11-08 19:16,2025-11-08 19:16,2025-11-08 19:16,2025-11-08 19:16,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10713:0:1,Tübingen Feuerhägle Schulen,6,,2025-11-08 19:18,2025-11-08 19:18,2025-11-08 19:18,2025-11-08 19:18,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10704:0:4,Tübingen Heinlenstraße,7,Bstg. 4,2025-11-08 19:19,2025-11-08 19:19,2025-11-08 19:19,2025-11-08 19:19,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10703:0:4,Tübingen Windfeldstraße,8,,2025-11-08 19:20,2025-11-08 19:20,2025-11-08 19:20,2025-11-08 19:20,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10702:0:4,Tübingen Moltkestraße,9,,2025-11-08 19:22,2025-11-08 19:22,2025-11-08 19:22,2025-11-08 19:22,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10701:0:4,Tübingen Hauptbahnhof Süd,10,,2025-11-08 19:23,2025-11-08 19:23,2025-11-08 19:23,2025-11-08 19:23,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10700:0:4,Tübingen Hegelstraße,11,,2025-11-08 19:24,2025-11-08 19:24,2025-11-08 19:24,2025-11-08 19:24,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10518:0:4,Tübingen Poststraße,12,,2025-11-08 19:28,2025-11-08 19:28,2025-11-08 19:28,2025-11-08 19:28,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,13,Bstg. J,2025-11-08 19:29,2025-11-08 19:29,2025-11-08 19:29,2025-11-08 19:29,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:11000:11:B,Tübingen Hauptbahnhof,14,Bstg. B,2025-11-08 19:31,2025-11-08 19:31,2025-11-08 19:31,2025-11-08 19:31,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,15,,2025-11-08 19:33,2025-11-08 19:33,2025-11-08 19:33,2025-11-08 19:33,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,16,,2025-11-08 19:35,2025-11-08 19:35,2025-11-08 19:35,2025-11-08 19:35,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10509:0:1,Tübingen Gmelinstraße,17,,2025-11-08 19:36,2025-11-08 19:36,2025-11-08 19:36,2025-11-08 19:36,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10200:0:1,Tübingen Uni-Kliniken Tal,18,,2025-11-08 19:38,2025-11-08 19:38,2025-11-08 19:38,2025-11-08 19:38,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10201:0:1,Tübingen Quenstedtstraße,19,,2025-11-08 19:39,2025-11-08 19:39,2025-11-08 19:39,2025-11-08 19:39,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10202:0:1,Tübingen Frondsbergstraße,20,,2025-11-08 19:40,2025-11-08 19:40,2025-11-08 19:40,2025-11-08 19:40,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10203:0:1,Tübingen Uni-Kliniken Berg,21,,2025-11-08 19:42,2025-11-08 19:42,2025-11-08 19:42,2025-11-08 19:42,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10204:0:3,Tübingen BG Unfallklinik,22,,2025-11-08 19:43,2025-11-08 19:43,2025-11-08 19:43,2025-11-08 19:43,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10124:2:1,Tübingen Auf der Morgenstelle,23,,2025-11-08 19:44,2025-11-08 19:44,2025-11-08 19:44,2025-11-08 19:44,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10205:0:1,Tübingen Botanischer Garten,24,,2025-11-08 19:45,2025-11-08 19:45,2025-11-08 19:45,2025-11-08 19:45,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10206:0:1,Tübingen Beethovenweg,25,,2025-11-08 19:47,2025-11-08 19:47,2025-11-08 19:47,2025-11-08 19:47,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10207:0:1,Tübingen Wanne Kunsthalle,26,,2025-11-08 19:48,2025-11-08 19:48,2025-11-08 19:48,2025-11-08 19:48,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10208:0:1,Tübingen Haydnweg,27,,2025-11-08 19:49,2025-11-08 19:49,2025-11-08 19:49,2025-11-08 19:49,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10209:0:1,Tübingen Horemer,28,,2025-11-08 19:51,2025-11-08 19:51,2025-11-08 19:51,2025-11-08 19:51,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10234:0:1,Tübingen Waldhäuser Straße,29,,2025-11-08 19:52,2025-11-08 19:52,2025-11-08 19:52,2025-11-08 19:52,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10260:0:4,Tübingen WHO Ulmenweg,30,,2025-11-08 19:54,2025-11-08 19:54,2025-11-08 19:54,2025-11-08 19:54,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10211:0:4,Tübingen WHO Pappelweg,31,,2025-11-08 19:54,2025-11-08 19:54,2025-11-08 19:54,2025-11-08 19:54,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10212:0:4,Tübingen WHO Erlenweg,32,,2025-11-08 19:55,2025-11-08 19:55,2025-11-08 19:55,2025-11-08 19:55,0.0,0.0,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10213:0:4,Tübingen WHO Ahornweg,33,,2025-11-08 19:57,2025-11-08 19:57,,,0.0,,tub:09005::R:j25:332,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:13243:0:4,Hirschau Rittweg West,1,,,,2025-11-08 17:13,2025-11-08 17:13,,0.0,tub:33018::R:j25:71,2025-11-08,18,Tübingen Hauptbahnhof
onward,de:08416:13245:0:S,Hirschau Kirchplatz,2,,2025-11-08 17:14,2025-11-08 17:14,2025-11-08 17:14,2025-11-08 17:14,0.0,0.0,tub:33018::R:j25:71,2025-11-08,18,Tübingen Hauptbahnhof
onward,de:08416:13240:0:4,Hirschau Volksbank,3,,2025-11-08 17:15,2025-11-08 17:15,2025-11-08 17:15,2025-11-08 17:15,0.0,0.0,tub:33018::R:j25:71,2025-11-08,18,Tübingen Hauptbahnhof
onward,de:08416:10904:0:4,Tübingen Freibad,4,,2025-11-08 17:19,2025-11-08 17:19,2025-11-08 17:19,2025-11-08 17:19,0.0,0.0,tub:33018::R:j25:71,2025-11-08,18,Tübingen Hauptbahnhof
onward,de:08416:11000:15:N,Tübingen Hauptbahnhof,5,Bstg. B,2025-11-08 17:23,2025-11-08 17:23,,,0.0,,tub:33018::R:j25:71,2025-11-08,18,Tübingen Hauptbahnhof
onward,de:08416:13035:0:1,Bühl Römerstraße,1,,,,2025-11-08 17:14,2025-11-08 17:14,,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:13034:0:4,Bühl Rathaus,2,,2025-11-08 17:15,2025-11-08 17:15,2025-11-08 17:15,2025-11-08 17:15,0.0,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:12502:1:4,Kilchberg Bahnhof,3,,2025-11-08 17:16,2025-11-08 17:16,2025-11-08 17:16,2025-11-08 17:16,0.0,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:13303:3:4,Kilchberg Schloß,4,,2025-11-08 17:17,2025-11-08 17:17,2025-11-08 17:17,2025-11-08 17:17,0.0,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:13041:0:4,Kilchberg Rathaus,5,,2025-11-08 17:18,2025-11-08 17:18,2025-11-08 17:18,2025-11-08 17:18,0.0,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:13050:0:4,Kilchberg Keltengrab,6,,2025-11-08 17:19,2025-11-08 17:19,2025-11-08 17:19,2025-11-08 17:19,0.0,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:10907:0:4,Weilheim Rathaus,7,,2025-11-08 17:21,2025-11-08 17:21,2025-11-08 17:21,2025-11-08 17:21,0.0,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:10905:0:4,Weilheim Alte Landstr.,8,,2025-11-08 17:22,2025-11-08 17:22,2025-11-08 17:22,2025-11-08 17:22,0.0,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:10906:0:4,Weilheim Kneiple,9,,2025-11-08 17:23,2025-11-08 17:23,2025-11-08 17:23,2025-11-08 17:23,0.0,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:10904:0:4,Tübingen Freibad,10,,2025-11-08 17:25,2025-11-08 17:25,2025-11-08 17:25,2025-11-08 17:25,0.0,0.0,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:11000:15:N,Tübingen Hauptbahnhof,11,Bstg. N,2025-11-08 17:28,2025-11-08 17:28,,,0.0,,rab:24019::R:25a:43,2025-11-08,19,Tübingen Hauptbahnhof
onward,de:08416:11000:14:H,Tübingen Hauptbahnhof,1,Bstg. H,,,2025-11-08 17:29,2025-11-08 17:29,,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:10904:0:1,Tübingen Freibad,2,,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:10906:0:1,Weilheim Kneiple,3,,2025-11-08 17:33,2025-11-08 17:33,2025-11-08 17:33,2025-11-08 17:33,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:10905:0:1,Weilheim Alte Landstr.,4,,2025-11-08 17:34,2025-11-08 17:34,2025-11-08 17:34,2025-11-08 17:34,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:10907:0:1,Weilheim Rathaus,5,,2025-11-08 17:35,2025-11-08 17:35,2025-11-08 17:35,2025-11-08 17:35,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:13050:0:1,Kilchberg Keltengrab,6,,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:13041:0:1,Kilchberg Rathaus,7,,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:13303:1:1,Kilchberg Schloß,8,,2025-11-08 17:40,2025-11-08 17:40,2025-11-08 17:40,2025-11-08 17:40,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:12502:1:1,Kilchberg Bahnhof,9,,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:13034:0:1,Bühl Rathaus,10,,2025-11-08 17:43,2025-11-08 17:43,2025-11-08 17:43,2025-11-08 17:43,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:3035:0:1,Kiebingen Löwen,11,,2025-11-08 17:46,2025-11-08 17:46,2025-11-08 17:46,2025-11-08 17:46,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:3040:0:1,Rottenburg Schlachthaus,12,,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,0.0,0.0,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:1005:1:A,Rottenburg Bahnhof,13,,2025-11-08 17:53,2025-11-08 17:53,,,0.0,,rab:24019::H:25a:146,2025-11-08,19,Rottenburg Bahnhof
onward,de:08416:11000:14:G,Tübingen Hauptbahnhof,1,Bstg. G,,,2025-11-08 17:36,2025-11-08 17:36,,0.0,tub:33018::H:j25:185,2025-11-08,18,Oberndorf Feuersee
onward,de:08416:10904:0:1,Tübingen Freibad,2,,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,0.0,0.0,tub:33018::H:j25:185,2025-11-08,18,Oberndorf Feuersee
onward,de:08416:13240:0:1,Hirschau Volksbank,3,,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,0.0,0.0,tub:33018::H:j25:185,2025-11-08,18,Oberndorf Feuersee
onward,de:08416:13245:0:N,Hirschau Kirchplatz,4,,2025-11-08 17:43,2025-11-08 17:43,2025-11-08 17:43,2025-11-08 17:43,0.0,0.0,tub:33018::H:j25:185,2025-11-08,18,Oberndorf Feuersee
onward,de:08416:3243:0:1,Wurmlingen Rössle,5,,2025-11-08 17:48,2025-11-08 17:48,2025-11-08 17:48,2025-11-08 17:48,0.0,0.0,tub:33018::H:j25:185,2025-11-08,18,Oberndorf Feuersee
onward,de:08416:3250:0:1,Rottenburg Friedhof Sülchen,6,,2025-11-08 17:51,2025-11-08 17:51,2025-11-08 17:51,2025-11-08 17:51,0.0,0.0,tub:33018::H:j25:185,2025-11-08,18,Oberndorf Feuersee
onward,de:08416:3251:0:1,Rottenburg Sülchenstraße,7,,2025-11-08 17:52,2025-11-08 17:52,2025-11-08 17:52,2025-11-08 17:52,0.0,0.0,tub:33018::H:j25:185,2025-11-08,18,Oberndorf Feuersee
onward,de:08416:1004:1:D,Rottenburg E.-Bolz-Platz,8,Steig D,2025-11-08 17:55,2025-11-08 17:55,2025-11-08 17:57,2025-11-08 17:57,0.0,0.0,tub:33018::H:j25:185,2025-11-08,18,Oberndorf Feuersee
